frame,timestamp_video,timestamp_pupildata,x,y,a,b,p,w,h
7120, 629831.799956, 629831.799956, 64.583488, 65.521019, 18.062559, 27.363407, 31.667768, 21.040543, 25.145727
7121, 629831.807990, 629831.807990, 64.703003, 65.691139, 17.978840, 27.504484, 31.560078, 21.022016, 25.254904
7122, 629831.816047, 629831.816047, 65.067894, 65.583664, 18.035404, 27.630352, 32.697102, 21.287015, 25.210616
7123, 629831.824024, 629831.824024, 65.570587, 65.415543, 18.346180, 27.467613, 32.003567, 21.306209, 25.240791
7124, 629831.831993, 629831.831993, 65.871536, 65.446281, 18.122232, 27.619236, 32.632885, 21.324603, 25.228928
7125, 629831.839958, 629831.839958, 66.366478, 65.198296, 18.164301, 27.186909, 32.020660, 21.094546, 24.981793
7126, 629831.847970, 629831.847970, 66.923454, 65.034843, 18.355198, 27.236069, 32.473591, 21.298645, 25.001689
7127, 629831.855966, 629831.855966, 67.001701, 64.949135, 18.321470, 26.887644, 35.237526, 21.554462, 24.372666
7128, 629831.867120, 629831.867120, 65.423119, 65.766281, 17.867264, 27.518883, 35.944798, 21.683642, 24.624128
7129, 629831.871937, 629831.871937, 64.439316, 65.872627, 17.546242, 30.884617, 36.342026, 23.124204, 26.962963
7130, 629831.879951, 629831.879951, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7131, 629831.887973, 629831.887973, 58.227726, 71.413200, 14.450948, 21.198885, 26.239576, 15.995434, 20.059130
7132, 629831.895991, 629831.895991, 58.043907, 71.074272, 13.833078, 24.463942, 28.649780, 16.880279, 22.469862
7133, 629831.903940, 629831.903940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7134, 629831.912013, 629831.912013, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7135, 629831.920064, 629831.920064, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7136, 629831.927948, 629831.927948, 23.071817, 99.894875, 18.188793, 22.073490, 75.130402, 21.838933, 18.469764
7137, 629831.935964, 629831.935964, 23.406328, 100.762993, 17.929173, 22.572445, 73.557365, 22.236183, 18.344554
7138, 629831.943973, 629831.943973, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7139, 629831.951946, 629831.951946, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7140, 629831.959993, 629831.959993, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7141, 629831.967966, 629831.967966, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7142, 629831.979961, 629831.979961, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7143, 629831.987969, 629831.987969, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7144, 629831.995940, 629831.995940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7145, 629832.003958, 629832.003958, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7146, 629832.011949, 629832.011949, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
7147, 629832.019980, 629832.019980, 48.138325, 87.652420, 7.867143, 10.823124, 20.353525, 8.281030, 10.509828
7148, 629832.028026, 629832.028026, 48.355957, 86.439537, 9.117420, 10.081204, 34.005737, 9.429475, 9.789945
7149, 629832.036028, 629832.036028, 48.072296, 86.343979, 10.838506, 12.161261, 3.674994, 10.844270, 12.156121
7150, 629832.044008, 629832.044008, 48.279739, 85.859795, 11.160625, 15.194639, 13.717133, 11.425313, 14.996627
7151, 629832.052006, 629832.052006, 48.687553, 84.807854, 11.818632, 18.580502, 9.499970, 12.053194, 18.429206
7152, 629832.059999, 629832.059999, 48.729836, 84.414131, 11.379058, 21.418051, 10.564659, 11.855413, 21.158096
7153, 629832.067996, 629832.067996, 48.658405, 84.091339, 11.545519, 23.126368, 7.350658, 11.826735, 22.983826
7154, 629832.075938, 629832.075938, 48.871719, 84.417000, 11.518256, 23.807148, 6.807112, 11.780021, 23.678716
7155, 629832.086328, 629832.086328, 49.130768, 84.558548, 11.866627, 23.593760, 9.094508, 12.296602, 23.372546
7156, 629832.092418, 629832.092418, 49.443718, 84.195457, 12.259428, 23.357475, 8.892836, 12.638812, 23.154387
7157, 629832.100022, 629832.100022, 49.662567, 84.175072, 12.542675, 23.027151, 9.626887, 12.951765, 22.799565
7158, 629832.107970, 629832.107970, 49.866508, 84.140160, 12.435107, 23.628593, 8.549224, 12.788784, 23.439055
7159, 629832.115941, 629832.115941, 49.953140, 84.071289, 12.790326, 22.527914, 4.751263, 12.882235, 22.475484
7160, 629832.124042, 629832.124042, 50.271164, 83.906944, 13.164869, 22.619246, 5.622715, 13.287644, 22.547341
7161, 629832.131976, 629832.131976, 50.506279, 83.341583, 13.089437, 23.319452, 6.621639, 13.277273, 23.213018
7162, 629832.139975, 629832.139975, 51.039455, 82.914215, 13.467136, 23.971508, 8.980619, 13.818346, 23.770786
7163, 629832.147922, 629832.147922, 51.404793, 82.626450, 13.192723, 24.461512, 8.222231, 13.517632, 24.283474
7164, 629832.155970, 629832.155970, 51.728935, 82.411385, 13.715240, 24.257423, 8.619231, 14.039193, 24.071382
7165, 629832.163951, 629832.163951, 51.958099, 82.345543, 13.799591, 24.391987, 8.666505, 14.128480, 24.202971
7166, 629832.172082, 629832.172082, 52.327541, 82.103828, 14.297729, 24.063560, 9.331259, 14.638105, 23.858036
7167, 629832.179959, 629832.179959, 52.634396, 81.808609, 14.316953, 24.520800, 9.472939, 14.687057, 24.300929
7168, 629832.188042, 629832.188042, 52.927158, 81.492851, 14.080099, 24.868605, 9.197941, 14.456332, 24.651799
7169, 629832.196020, 629832.196020, 53.337616, 81.300995, 14.674337, 24.851950, 10.757268, 15.144332, 24.568370
7170, 629832.203951, 629832.203951, 53.592403, 81.098991, 14.757401, 24.673088, 10.215420, 15.168334, 24.422609
7171, 629832.211977, 629832.211977, 53.855381, 80.954353, 15.022196, 24.622141, 11.934236, 15.554444, 24.289410
7172, 629832.219963, 629832.219963, 54.205582, 80.852585, 15.095214, 25.093199, 11.516639, 15.616716, 24.772007
7173, 629832.227998, 629832.227998, 54.438530, 80.617790, 15.062509, 25.241747, 10.938848, 15.545179, 24.947392
7174, 629832.235989, 629832.235989, 54.798950, 80.527283, 15.553026, 25.006153, 12.376823, 16.109351, 24.651432
7175, 629832.243985, 629832.243985, 54.950256, 80.196144, 15.525264, 25.383638, 11.846145, 16.063292, 25.046627
7176, 629832.251964, 629832.251964, 55.192066, 80.014633, 15.516460, 25.373064, 13.136197, 16.173347, 24.959482
7177, 629832.259977, 629832.259977, 55.356018, 79.920235, 15.516047, 25.368773, 11.747014, 16.045079, 25.037528
7178, 629832.267952, 629832.267952, 55.787613, 79.638405, 15.574929, 25.624063, 13.621127, 16.295393, 25.172032
7179, 629832.275935, 629832.275935, 55.903404, 79.481979, 15.775727, 25.574335, 12.949596, 16.407942, 25.173391
7180, 629832.283949, 629832.283949, 56.043873, 79.433144, 15.903898, 25.565872, 13.565078, 16.582424, 25.131076
7181, 629832.291956, 629832.291956, 56.204678, 79.306328, 16.085337, 25.398746, 14.424354, 16.814048, 24.922322
7182, 629832.299960, 629832.299960, 56.378452, 78.941193, 16.411348, 25.366934, 13.817080, 17.049119, 24.942759
7183, 629832.307950, 629832.307950, 56.549053, 78.798759, 16.547041, 25.480328, 14.204212, 17.216568, 25.032808
7184, 629832.315974, 629832.315974, 56.679874, 78.609871, 16.433355, 25.616528, 13.723733, 17.081831, 25.188742
7185, 629832.323964, 629832.323964, 56.926746, 78.489433, 16.826372, 25.715704, 14.311753, 17.499588, 25.262396
7186, 629832.331947, 629832.331947, 57.245228, 78.396858, 16.594393, 26.021933, 13.553706, 17.246454, 25.594427
7187, 629832.340040, 629832.340040, 57.220978, 78.688370, 16.925009, 25.647839, 15.434536, 17.684985, 25.129841
7188, 629832.347913, 629832.347913, 55.971516, 80.692329, 16.779978, 26.033298, 12.784594, 17.348398, 25.658008
7189, 629832.355921, 629832.355921, 54.062603, 84.180298, 15.886729, 26.160057, 8.700930, 16.194858, 25.970431
7190, 629832.363950, 629832.363950, 52.654884, 87.093285, 15.257108, 25.825811, 3.099153, 15.298642, 25.801229
7191, 629832.371932, 629832.371932, 52.355854, 88.936584, 15.064030, 26.236671, 1.253364, 15.071356, 26.232463
7192, 629832.379936, 629832.379936, 52.487717, 89.594566, 15.404104, 26.077494, 2.339118, 15.428025, 26.063349
7193, 629832.387926, 629832.387926, 52.905769, 89.288803, 15.959941, 25.863333, 1.465485, 15.968426, 25.858095
7194, 629832.395968, 629832.395968, 53.049450, 89.135651, 16.100788, 26.160685, 2.194527, 16.120135, 26.148768
7195, 629832.403954, 629832.403954, 53.271961, 89.251419, 15.998264, 26.003025, 1.817221, 16.011465, 25.994898
7196, 629832.411950, 629832.411950, 53.373550, 89.054543, 16.254799, 25.879862, 2.044287, 16.270665, 25.869890
7197, 629832.420001, 629832.420001, 53.608849, 88.864639, 16.553888, 26.038204, 2.217075, 16.572138, 26.026592
7198, 629832.427965, 629832.427965, 53.810757, 88.847351, 16.276913, 26.371336, 2.184258, 16.296112, 26.359476
7199, 629832.435945, 629832.435945, 53.953758, 88.620071, 16.370485, 26.465042, 2.277426, 16.391327, 26.452138
7200, 629832.447989, 629832.447989, 54.092033, 88.695770, 16.475348, 26.904390, 1.990284, 16.491900, 26.894247
7201, 629832.455923, 629832.455923, 54.312046, 88.422028, 16.872181, 26.743189, 1.915054, 16.886423, 26.734198
7202, 629832.463946, 629832.463946, 54.435932, 88.368538, 16.922966, 26.683666, 1.785767, 16.935174, 26.675920
7203, 629832.471932, 629832.471932, 54.568279, 88.157089, 17.034271, 26.725899, 3.290848, 17.075244, 26.699740
7204, 629832.479912, 629832.479912, 54.638691, 87.998512, 17.072096, 26.422674, 2.305007, 17.091353, 26.410222
7205, 629832.487920, 629832.487920, 54.825817, 87.972916, 17.227350, 26.548641, 2.240778, 17.245445, 26.536890
7206, 629832.495990, 629832.495990, 54.971249, 87.702110, 17.464632, 26.678764, 2.244433, 17.482483, 26.667070
7207, 629832.503955, 629832.503955, 55.201191, 87.564568, 17.671627, 26.900118, 1.792504, 17.683011, 26.892636
7208, 629832.511964, 629832.511964, 55.395264, 87.420830, 17.220728, 27.098103, 3.448289, 17.266649, 27.068866
7209, 629832.519976, 629832.519976, 55.440197, 87.385483, 17.411762, 27.366842, 3.321448, 17.454679, 27.339489
7210, 629832.528005, 629832.528005, 55.480755, 87.369026, 17.424242, 27.460062, 2.558100, 17.449972, 27.443718
7211, 629832.535965, 629832.535965, 55.603054, 86.959976, 17.531197, 27.321564, 3.035928, 17.566292, 27.299013
7212, 629832.544182, 629832.544182, 55.791649, 86.826248, 17.743477, 27.301983, 2.957632, 17.775750, 27.280982
7213, 629832.551964, 629832.551964, 55.880505, 86.793526, 17.995363, 27.379042, 3.442907, 18.037978, 27.350985
7214, 629832.559991, 629832.559991, 55.987713, 86.514442, 18.022720, 27.433828, 4.277751, 18.088633, 27.390413
7215, 629832.567962, 629832.567962, 56.075432, 86.376717, 17.959898, 27.309599, 3.474099, 18.003115, 27.281129
7216, 629832.575969, 629832.575969, 56.108910, 86.171547, 17.950958, 27.513046, 4.205303, 18.015954, 27.470530
7217, 629832.583931, 629832.583931, 56.227135, 85.981972, 18.010639, 27.729549, 5.337517, 18.117115, 27.660100
7218, 629832.591924, 629832.591924, 56.366753, 85.878464, 18.267750, 27.437490, 5.100398, 18.358188, 27.377061
7219, 629832.599974, 629832.599974, 56.322964, 85.745743, 18.157646, 27.282719, 5.015452, 18.244705, 27.224577
7220, 629832.608068, 629832.608068, 55.248302, 84.705856, 17.991688, 27.371592, 6.631554, 18.148708, 27.267733
7221, 629832.615941, 629832.615941, 53.877937, 83.163132, 17.073492, 26.850187, 7.300296, 17.275358, 26.720754
7222, 629832.623980, 629832.623980, 52.592552, 81.129280, 15.237284, 26.987875, 7.789497, 15.533487, 26.818483
7223, 629832.631968, 629832.631968, 51.699322, 78.847923, 14.442461, 26.382940, 12.135182, 15.169943, 25.971466
7224, 629832.640019, 629832.640019, 51.760571, 77.148087, 14.124890, 26.506603, 13.734841, 15.095456, 25.966126
7225, 629832.648000, 629832.648000, 51.671577, 76.769341, 14.135288, 26.704269, 13.980857, 15.158103, 26.137258
7226, 629832.655980, 629832.655980, 51.567341, 76.853600, 14.305134, 26.590410, 13.705505, 15.259115, 26.054677
7227, 629832.664015, 629832.664015, 51.726063, 76.659515, 14.579042, 26.798021, 13.649849, 15.514658, 26.267428
7228, 629832.671936, 629832.671936, 51.685555, 76.597916, 14.532584, 26.921345, 13.442507, 15.458008, 26.400849
7229, 629832.679994, 629832.679994, 51.709091, 76.541115, 14.618134, 26.791779, 13.867616, 15.577195, 26.245766
7230, 629832.687966, 629832.687966, 51.762638, 76.424179, 14.521015, 27.019993, 14.715186, 15.632071, 26.392769
7231, 629832.695958, 629832.695958, 51.670723, 76.615555, 14.395821, 26.965754, 13.163111, 15.303640, 26.461107
7232, 629832.703968, 629832.703968, 51.827026, 76.394516, 14.713425, 26.874268, 15.147790, 15.843557, 26.223899
7233, 629832.711952, 629832.711952, 51.918549, 76.403114, 14.820086, 27.097712, 15.080564, 15.952202, 26.447083
7234, 629832.719965, 629832.719965, 51.926723, 76.329903, 14.913480, 27.062895, 15.318853, 16.062607, 26.397061
7235, 629832.727995, 629832.727995, 51.966171, 76.296959, 14.845366, 26.825397, 15.756317, 16.037329, 26.130268
7236, 629832.735974, 629832.735974, 52.040546, 76.290070, 14.840831, 27.135181, 15.721047, 16.066672, 26.427833
7237, 629832.743981, 629832.743981, 52.062283, 76.319115, 14.669200, 27.008812, 15.415376, 15.859506, 26.327503
7238, 629832.751965, 629832.751965, 52.095688, 76.244003, 14.657704, 27.114185, 15.714192, 15.906492, 26.400963
7239, 629832.759940, 629832.759940, 52.154427, 76.168762, 14.781108, 26.583548, 16.078478, 15.997751, 25.869637
7240, 629832.768028, 629832.768028, 52.115196, 76.218056, 14.684421, 26.950235, 15.818211, 15.924119, 26.236803
7241, 629832.775943, 629832.775943, 52.156174, 76.195641, 14.782727, 26.513939, 15.860588, 15.959765, 25.822546
7242, 629832.783930, 629832.783930, 52.155071, 76.168266, 14.708795, 26.722763, 15.593328, 15.884438, 26.041108
7243, 629832.792176, 629832.792176, 52.176487, 76.189796, 14.763569, 26.425501, 15.672331, 15.906452, 25.753735
7244, 629832.799964, 629832.799964, 52.199509, 76.217934, 14.898675, 26.347282, 15.397125, 15.976814, 25.707805
7245, 629832.807962, 629832.807962, 52.148705, 76.206650, 14.583603, 26.479507, 15.210673, 15.694183, 25.836764
7246, 629832.815936, 629832.815936, 52.123974, 76.213989, 14.573993, 26.295853, 15.550408, 15.710892, 25.632811
7247, 629832.823968, 629832.823968, 52.050209, 76.257576, 14.685966, 26.242390, 15.726056, 15.824788, 25.571795
7248, 629832.831981, 629832.831981, 52.407780, 75.911789, 14.362084, 26.186384, 14.548636, 15.379347, 25.602184
7249, 629832.839971, 629832.839971, 54.172066, 73.942009, 14.771442, 26.568073, 17.106928, 16.136672, 25.761712
7250, 629832.847960, 629832.847960, 56.569523, 71.224609, 15.523353, 26.856173, 21.395473, 17.461121, 25.638599
7251, 629832.855937, 629832.855937, 57.515598, 70.370026, 15.299637, 29.852320, 24.617878, 18.657430, 27.877234
7252, 629832.863961, 629832.863961, 60.118889, 67.077324, 16.321810, 25.780928, 27.226768, 18.701967, 24.110043
7253, 629832.872696, 629832.872696, 61.002750, 65.555344, 15.882571, 26.132992, 27.092934, 18.482089, 24.363943
7254, 629832.879936, 629832.879936, 61.064796, 65.337891, 15.954762, 25.595932, 27.334047, 18.412441, 23.889081
7255, 629832.887936, 629832.887936, 60.812550, 65.597855, 15.645309, 25.825319, 26.406559, 18.118434, 24.154609
7256, 629832.895964, 629832.895964, 60.753975, 65.721886, 16.068548, 25.201288, 26.468796, 18.250306, 23.669168
7257, 629832.908002, 629832.908002, 60.411510, 65.990685, 15.988770, 25.642092, 25.853962, 18.222608, 24.105896
7258, 629832.915911, 629832.915911, 60.354713, 66.179741, 15.698606, 25.358513, 25.132425, 17.832174, 23.906359
7259, 629832.923969, 629832.923969, 60.152584, 66.420029, 15.715325, 25.561205, 25.935925, 18.019765, 23.992389
7260, 629832.931956, 629832.931956, 60.051949, 66.498680, 15.910861, 25.106588, 25.961555, 18.039944, 23.623223
7261, 629832.939933, 629832.939933, 59.940945, 66.516624, 15.961966, 25.141333, 26.751570, 18.199720, 23.572042
7262, 629832.947930, 629832.947930, 59.761055, 66.683182, 15.558454, 25.199265, 26.124647, 17.839584, 23.639325
7263, 629832.955927, 629832.955927, 59.548031, 66.956329, 15.526152, 25.071365, 24.199606, 17.497877, 23.737292
7264, 629832.963948, 629832.963948, 59.480080, 67.038483, 15.516016, 25.182419, 23.998825, 17.487824, 23.855334
7265, 629832.972025, 629832.972025, 59.265514, 67.100929, 15.677734, 24.982241, 25.540230, 17.779647, 23.532698
7266, 629832.979956, 629832.979956, 59.037525, 67.234367, 15.703228, 24.673178, 26.364925, 17.833028, 23.180600
7267, 629832.987927, 629832.987927, 58.958523, 67.396194, 15.624548, 24.446510, 25.505438, 17.597477, 23.067015
7268, 629832.995933, 629832.995933, 58.672455, 67.720863, 15.450178, 24.497223, 24.862896, 17.395292, 23.156549
7269, 629833.003965, 629833.003965, 58.632919, 67.837402, 15.529752, 24.365946, 23.983213, 17.303656, 23.139922
7270, 629833.011968, 629833.011968, 58.428188, 68.111794, 15.466367, 24.436338, 24.728745, 17.373642, 23.119250
7271, 629833.019926, 629833.019926, 58.213326, 68.088310, 15.219983, 24.474033, 23.044191, 16.968573, 23.295787
7272, 629833.027947, 629833.027947, 57.962009, 68.329567, 15.094772, 24.153997, 24.964426, 17.064259, 22.805235
7273, 629833.035946, 629833.035946, 58.500111, 68.438499, 15.120779, 24.234404, 25.181120, 17.133861, 22.855527
7274, 629833.043947, 629833.043947, 61.466576, 67.175163, 16.163122, 24.692198, 28.602861, 18.469133, 23.018303
7275, 629833.051953, 629833.051953, 65.022461, 65.706558, 17.126774, 24.530708, 34.333748, 19.784864, 22.441951
7276, 629833.059971, 629833.059971, 68.144485, 64.342705, 18.165705, 24.877731, 34.827744, 20.596737, 22.905649
7277, 629833.067936, 629833.067936, 70.915291, 63.439121, 17.872122, 24.890427, 33.708900, 20.294054, 22.958604
7278, 629833.075940, 629833.075940, 73.567207, 62.898586, 18.664820, 24.732769, 37.953030, 21.165540, 22.629743
7279, 629833.083929, 629833.083929, 75.092041, 62.607910, 19.138441, 24.935005, 38.115154, 21.531679, 22.900244
7280, 629833.091928, 629833.091928, 75.056938, 62.521961, 18.938721, 25.197300, 40.174393, 21.763149, 22.802290
7281, 629833.099987, 629833.099987, 74.556786, 62.851425, 18.655849, 24.953684, 37.277111, 21.184684, 22.845923
7282, 629833.107964, 629833.107964, 74.331818, 63.042164, 18.752468, 24.757725, 38.859768, 21.319291, 22.585124
7283, 629833.116025, 629833.116025, 73.822754, 63.083504, 18.838444, 24.832933, 38.099640, 21.320333, 22.737742
7284, 629833.123986, 629833.123986, 73.507401, 63.302757, 18.869150, 24.911489, 35.500244, 21.100998, 23.051572
7285, 629833.131980, 629833.131980, 73.283226, 63.331451, 18.601112, 25.058134, 36.859016, 21.152709, 22.945029
7286, 629833.139918, 629833.139918, 72.672783, 63.700993, 18.641573, 25.018156, 37.626236, 21.243197, 22.850448
7287, 629833.148174, 629833.148174, 72.470619, 63.863735, 18.641943, 24.528618, 36.574940, 20.922600, 22.614596
7288, 629833.155943, 629833.155943, 71.949142, 63.974503, 18.501465, 24.421749, 35.534176, 20.691546, 22.596149
7289, 629833.163945, 629833.163945, 71.606689, 64.077995, 18.488642, 24.522127, 37.389034, 20.916852, 22.486661
7290, 629833.171956, 629833.171956, 71.220490, 64.296257, 18.281660, 24.987349, 34.644657, 20.687869, 23.034729
7291, 629833.179950, 629833.179950, 70.862656, 64.448425, 18.204195, 24.604511, 32.012703, 20.208598, 22.986675
7292, 629833.187948, 629833.187948, 70.401398, 64.563171, 18.339499, 24.504175, 34.121838, 20.480406, 22.745214
7293, 629833.195920, 629833.195920, 69.967148, 64.728554, 18.286818, 24.507170, 33.053570, 20.337076, 22.834457
7294, 629833.203951, 629833.203951, 69.560112, 64.938728, 18.278778, 24.495214, 33.136032, 20.336321, 22.815856
7295, 629833.211948, 629833.211948, 69.101120, 65.119919, 18.131046, 24.157368, 33.028671, 20.110844, 22.535909
7296, 629833.219949, 629833.219949, 68.761787, 65.364792, 17.863855, 24.765480, 32.767857, 20.132134, 22.959606
7297, 629833.227935, 629833.227935, 68.222221, 65.636116, 17.744196, 24.668985, 32.975163, 20.046486, 22.837550
7298, 629833.236001, 629833.236001, 67.663956, 65.743301, 17.785179, 24.554790, 32.075542, 19.928395, 22.849713
7299, 629833.244007, 629833.244007, 66.964989, 66.076317, 17.453690, 24.362490, 31.812727, 19.619152, 22.655046
7300, 629833.251963, 629833.251963, 66.625763, 66.369263, 17.194221, 24.711388, 30.012165, 19.350763, 23.061698
7301, 629833.259976, 629833.259976, 68.113609, 66.736946, 17.777735, 24.695450, 34.365147, 20.240162, 22.721112
7302, 629833.267920, 629833.267920, 71.802856, 67.373795, 19.322948, 24.641947, 33.975529, 21.128360, 23.112643
7303, 629833.275984, 629833.275984, 75.028694, 68.097900, 20.547871, 25.124954, 37.440594, 22.348982, 23.537232
7304, 629833.283986, 629833.283986, 77.823349, 68.708786, 20.397577, 25.263838, 33.387005, 21.985177, 23.895076
7305, 629833.291917, 629833.291917, 80.674545, 69.815224, 21.113367, 25.279230, 34.203640, 22.513228, 24.040971
7306, 629833.299930, 629833.299930, 83.520439, 70.723625, 22.207853, 25.211273, 39.363407, 23.462266, 24.048266
7307, 629833.307972, 629833.307972, 86.001564, 71.823219, 22.213781, 25.604551, 43.530151, 23.882313, 24.055774
7308, 629833.316054, 629833.316054, 88.014877, 72.735779, 22.824646, 25.723883, 44.833923, 24.309120, 24.325898
7309, 629833.323933, 629833.323933, 89.852188, 73.518265, 23.611933, 25.589687, 48.127087, 24.728083, 24.512800
7310, 629833.331960, 629833.331960, 92.239540, 74.906242, 23.456596, 25.640987, 51.578545, 24.820195, 24.323446
7311, 629833.339940, 629833.339940, 94.107018, 76.248596, 23.977295, 26.051722, 46.923828, 25.105448, 24.966365
7312, 629833.347936, 629833.347936, 95.735901, 77.357956, 24.359653, 26.028414, 44.876862, 25.204262, 25.211430
7313, 629833.355945, 629833.355945, 97.419151, 78.372070, 24.375189, 26.250963, 47.752968, 25.420214, 25.240357
7314, 629833.363924, 629833.363924, 98.848534, 79.548157, 24.646877, 26.421984, 50.857540, 25.729325, 25.369107
7315, 629833.371930, 629833.371930, 100.205795, 80.431847, 24.706879, 26.428501, 44.537033, 25.568270, 25.596076
7316, 629833.383944, 629833.383944, 101.804298, 81.444778, 25.033533, 26.839916, 65.357338, 26.534702, 25.356822
7317, 629833.391938, 629833.391938, 102.981171, 82.442116, 25.423681, 26.658709, 64.077942, 26.427158, 25.664287
7318, 629833.401043, 629833.401043, 104.045662, 83.293564, 25.649755, 26.874924, 65.570778, 26.669362, 25.863422
7319, 629833.407988, 629833.407988, 105.076096, 83.998947, 25.894253, 26.573671, 71.145096, 26.503527, 25.966043
7320, 629833.415924, 629833.415924, 105.982735, 85.015274, 26.041641, 26.766386, 81.386864, 26.750346, 26.058117
7321, 629833.423938, 629833.423938, 106.863205, 85.808624, 26.082214, 26.951551, 86.093689, 26.947581, 26.086316
7322, 629833.431955, 629833.431955, 107.597816, 86.425789, 26.134903, 27.038477, 98.586998, 27.018662, 26.155387
7323, 629833.439975, 629833.439975, 108.323273, 87.102943, 26.175846, 27.101969, 106.002441, 27.032699, 26.247377
7324, 629833.447924, 629833.447924, 108.876503, 87.574951, 26.612246, 27.007963, 95.513084, 27.004337, 26.615925
7325, 629833.455929, 629833.455929, 108.796120, 88.087593, 26.188183, 27.444557, 79.466667, 27.403501, 26.231141
7326, 629833.463945, 629833.463945, 108.042267, 88.116379, 26.214914, 27.840578, 85.243835, 27.829726, 26.226434
7327, 629833.471938, 629833.471938, 106.442635, 87.883911, 26.393053, 27.569460, 95.966393, 27.557018, 26.406044
7328, 629833.479948, 629833.479948, 104.724785, 87.709946, 26.511444, 27.397890, 109.863831, 27.297016, 26.615296
7329, 629833.487906, 629833.487906, 103.437561, 87.617447, 26.561695, 27.317539, 90.320374, 27.317516, 26.561719
7330, 629833.495953, 629833.495953, 101.924515, 87.404961, 26.503180, 27.560587, 91.660378, 27.559716, 26.504085
7331, 629833.503960, 629833.503960, 100.741356, 87.083786, 26.234699, 28.122263, 94.969826, 28.108569, 26.249371
7332, 629833.511963, 629833.511963, 99.184761, 86.974167, 26.543285, 27.075012, 66.379593, 26.990354, 26.629364
7333, 629833.520486, 629833.520486, 97.871010, 87.025406, 26.541643, 27.285452, 76.065529, 27.242873, 26.585345
7334, 629833.527948, 629833.527948, 96.722969, 86.790092, 26.624119, 27.394449, 60.873505, 27.213917, 26.808623
7335, 629833.535942, 629833.535942, 95.400040, 86.638786, 26.518480, 27.261580, 53.739639, 27.003955, 26.780776
7336, 629833.543910, 629833.543910, 94.240875, 86.647957, 26.532045, 27.091797, 43.787354, 26.801536, 26.825222
7337, 629833.551924, 629833.551924, 92.949699, 86.504723, 26.098101, 26.899014, 33.400387, 26.343377, 26.658850
7338, 629833.559929, 629833.559929, 91.733574, 86.394630, 26.069132, 26.878416, 12.135179, 26.105426, 26.843167
7339, 629833.567949, 629833.567949, 90.642754, 86.332230, 25.807678, 27.093845, 20.157169, 25.963740, 26.944329
7340, 629833.575905, 629833.575905, 89.697960, 86.231018, 26.013823, 26.933983, 14.320807, 26.071053, 26.878590
7341, 629833.583926, 629833.583926, 88.724098, 86.109917, 25.975012, 26.816187, 32.251900, 26.217306, 26.579353
7342, 629833.591942, 629833.591942, 87.593231, 86.169296, 25.818741, 26.581430, 2.565492, 25.820292, 26.579924
7343, 629833.599935, 629833.599935, 86.583626, 86.122597, 25.761969, 26.499800, 10.206873, 25.785459, 26.476944
7344, 629833.607953, 629833.607953, 85.885262, 85.989998, 25.803545, 26.530970, 172.914001, 25.814768, 26.520050
7345, 629833.615926, 629833.615926, 84.706612, 85.926697, 25.051403, 26.534784, 19.153416, 25.215279, 26.379107
7346, 629833.623930, 629833.623930, 83.666168, 85.940559, 24.949129, 26.527924, 17.680014, 25.098906, 26.386260
7347, 629833.631949, 629833.631949, 82.827202, 85.897552, 24.921309, 26.323324, 17.302505, 25.048490, 26.202331
7348, 629833.639934, 629833.639934, 81.914040, 85.926559, 24.175560, 26.493078, 13.804583, 24.313440, 26.366599
7349, 629833.647915, 629833.647915, 80.952232, 85.946510, 24.065998, 26.143156, 7.004120, 24.098196, 26.113480
7350, 629833.655897, 629833.655897, 80.161148, 85.855682, 23.900396, 26.220404, 9.912532, 23.972375, 26.154612
7351, 629833.663931, 629833.663931, 79.403046, 85.888077, 23.531210, 26.105804, 13.143211, 23.671194, 25.978942
7352, 629833.671948, 629833.671948, 78.567711, 85.889595, 23.167471, 26.331711, 8.219262, 23.236456, 26.270855
7353, 629833.679941, 629833.679941, 77.857269, 85.889130, 23.119505, 26.241220, 10.037397, 23.220516, 26.151879
7354, 629833.687919, 629833.687919, 77.253029, 85.975296, 22.848469, 26.171860, 7.393559, 22.907429, 26.120269
7355, 629833.695949, 629833.695949, 76.359055, 85.980515, 22.766466, 25.842802, 5.346876, 22.794966, 25.817666
