frame,timestamp_video,timestamp_pupildata,x,y,a,b,p,w,h
11020, 629829.636056, 629829.636056, 63.934803, 70.759315, 16.144388, 23.573219, 176.330765, 16.181770, 23.547574
11021, 629829.640081, 629829.640081, 64.008194, 70.869987, 16.109432, 23.581154, 176.177170, 16.150295, 23.553187
11022, 629829.644059, 629829.644059, 64.094551, 70.766159, 15.972154, 23.506985, 175.451385, 16.030613, 23.467157
11023, 629829.652091, 629829.652091, 64.034668, 70.793007, 16.167696, 23.638683, 177.215515, 16.189386, 23.623833
11024, 629829.656066, 629829.656066, 64.130898, 70.943581, 16.038925, 23.345152, 178.944412, 16.041969, 23.343060
11025, 629829.660053, 629829.660053, 64.066032, 70.806793, 16.110075, 23.665714, 176.794403, 16.139215, 23.645851
11026, 629829.664080, 629829.664080, 64.137085, 70.868019, 16.176865, 23.455734, 177.914627, 16.188667, 23.447590
11027, 629829.672061, 629829.672061, 64.171127, 70.714012, 16.027552, 23.711115, 176.819824, 16.056840, 23.691291
11028, 629829.676001, 629829.676001, 64.179367, 70.973312, 16.136576, 23.391972, 178.796448, 16.140496, 23.389267
11029, 629829.680056, 629829.680056, 64.224762, 70.858620, 16.047087, 23.360897, 178.126373, 16.056684, 23.354302
11030, 629829.684478, 629829.684478, 64.254128, 70.835449, 16.143444, 23.146967, 177.938019, 16.154474, 23.139271
11031, 629829.692134, 629829.692134, 64.310677, 70.742249, 16.157288, 23.382641, 177.695770, 16.171573, 23.372764
11032, 629829.696056, 629829.696056, 64.362068, 70.749428, 16.252867, 23.153528, 176.740585, 16.279888, 23.134537
11033, 629829.700038, 629829.700038, 64.333038, 70.888489, 16.204187, 23.650949, 178.025284, 16.215057, 23.643498
11034, 629829.704039, 629829.704039, 64.498306, 70.885857, 16.292244, 23.290865, 178.158020, 16.301026, 23.284720
11035, 629829.712078, 629829.712078, 64.524796, 70.818733, 16.288628, 23.149601, 177.216064, 16.308210, 23.135810
11036, 629829.716043, 629829.716043, 64.571381, 70.711975, 16.222778, 22.957935, 176.248596, 16.257557, 22.933319
11037, 629829.719997, 629829.719997, 64.619720, 70.673317, 16.442341, 23.248417, 177.964005, 16.452706, 23.241083
11038, 629829.723996, 629829.723996, 64.696800, 70.645454, 16.567385, 23.020794, 177.528503, 16.581716, 23.010473
11039, 629829.732001, 629829.732001, 64.688744, 70.676231, 16.560959, 23.069801, 178.157471, 16.569008, 23.064021
11040, 629829.735995, 629829.735995, 64.809120, 70.676674, 16.406006, 23.324636, 177.166931, 16.426459, 23.310236
11041, 629829.740009, 629829.740009, 64.829720, 70.658264, 16.454458, 23.321157, 177.663071, 16.468251, 23.311419
11042, 629829.744008, 629829.744008, 64.908188, 70.654953, 16.627741, 23.205935, 177.011520, 16.649144, 23.190584
11043, 629829.751987, 629829.751987, 65.002998, 70.662529, 16.343060, 23.496717, 177.440521, 16.360439, 23.484620
11044, 629829.756005, 629829.756005, 64.929031, 70.562988, 16.548946, 23.105001, 177.281967, 16.566600, 23.092346
11045, 629829.760010, 629829.760010, 65.010445, 70.561562, 16.498657, 23.328262, 176.829666, 16.523850, 23.310424
11046, 629829.764002, 629829.764002, 64.968353, 70.460945, 16.242746, 23.204542, 179.128036, 16.244704, 23.203172
11047, 629829.772007, 629829.772007, 65.090256, 70.819122, 16.273338, 23.542046, 177.784714, 16.286619, 23.532860
11048, 629829.776014, 629829.776014, 65.040596, 70.558128, 16.352186, 23.270884, 177.986740, 16.362528, 23.263613
11049, 629829.779983, 629829.779983, 65.020714, 70.458061, 16.359573, 23.172239, 177.390366, 16.376628, 23.160189
11050, 629829.787995, 629829.787995, 65.075027, 70.529213, 16.344135, 23.159378, 179.295471, 16.345380, 23.158499
11051, 629829.792050, 629829.792050, 65.089989, 70.387169, 16.372871, 23.003525, 177.001190, 16.394678, 22.987988
11052, 629829.796016, 629829.796016, 65.122849, 70.376091, 16.435417, 22.979841, 177.831741, 16.446646, 22.971806
11053, 629829.800012, 629829.800012, 65.133545, 70.393051, 16.313110, 23.198925, 177.816788, 16.325207, 23.190414
11054, 629829.808039, 629829.808039, 65.096573, 70.337456, 16.490808, 23.177267, 178.361862, 16.497379, 23.172590
11055, 629829.811995, 629829.811995, 65.145988, 70.303421, 16.342428, 23.057631, 176.426102, 16.373852, 23.035326
11056, 629829.816073, 629829.816073, 65.131508, 70.240913, 16.396959, 23.215416, 177.085922, 16.418232, 23.200376
11057, 629829.820513, 629829.820513, 65.144691, 70.170967, 16.449354, 23.165432, 177.927734, 16.459925, 23.157922
11058, 629829.828009, 629829.828009, 65.171745, 70.240005, 16.283443, 23.250029, 177.122452, 16.304742, 23.235097
11059, 629829.831996, 629829.831996, 65.115982, 70.250511, 16.303564, 23.048656, 176.112015, 16.340948, 23.022167
11060, 629829.836054, 629829.836054, 65.174210, 70.190666, 16.361050, 23.302402, 177.412811, 16.378185, 23.290362
11061, 629829.839973, 629829.839973, 65.128304, 70.070396, 16.371317, 23.338648, 178.932251, 16.374251, 23.336590
11062, 629829.848024, 629829.848024, 65.174248, 70.001068, 16.302687, 23.160789, 178.724457, 16.306800, 23.157894
11063, 629829.854822, 629829.854822, 65.151169, 70.015144, 16.370331, 23.134644, 179.030487, 16.372668, 23.132990
11064, 629829.858424, 629829.858424, 65.096107, 69.896698, 16.265104, 23.504396, 178.005783, 16.275818, 23.496978
11065, 629829.860731, 629829.860731, 65.064430, 69.919373, 16.454077, 23.241594, 178.524139, 16.459507, 23.237749
11066, 629829.868003, 629829.868003, 65.081688, 69.833275, 16.285702, 23.147493, 179.225220, 16.287221, 23.146424
11067, 629829.872014, 629829.872014, 64.962044, 69.691940, 16.635468, 23.034018, 179.056854, 16.637535, 23.032525
11068, 629829.876156, 629829.876156, 65.018814, 69.680519, 16.349485, 23.189943, 179.627869, 16.349834, 23.189697
11069, 629829.880059, 629829.880059, 64.860947, 69.520195, 16.522974, 23.117487, 179.097366, 16.524937, 23.116084
11070, 629829.888008, 629829.888008, 64.844467, 69.518929, 16.517370, 23.269043, 178.980377, 16.519945, 23.267215
11071, 629829.892010, 629829.892010, 64.834732, 69.494652, 16.627518, 23.083937, 179.857910, 16.627565, 23.083903
11072, 629829.895988, 629829.895988, 64.808052, 69.486168, 16.615171, 23.282066, 179.669220, 16.615438, 23.281876
11073, 629829.900019, 629829.900019, 64.788490, 69.398949, 16.576599, 23.043804, 178.629471, 16.581020, 23.040623
11074, 629829.908018, 629829.908018, 64.651413, 69.363289, 16.674736, 23.071024, 179.698456, 16.674947, 23.070871
11075, 629829.912023, 629829.912023, 64.527199, 69.185333, 16.559778, 23.166927, 0.588130, 16.560613, 23.166330
11076, 629829.916018, 629829.916018, 64.536667, 69.046364, 16.648642, 23.253769, 179.024567, 16.650936, 23.252127
11077, 629829.920010, 629829.920010, 64.445068, 68.997063, 16.675680, 23.306507, 0.041058, 16.675684, 23.306504
11078, 629829.928138, 629829.928138, 64.414955, 68.934860, 16.447708, 23.412849, 0.199871, 16.447811, 23.412777
11079, 629829.932094, 629829.932094, 64.300316, 68.946365, 16.293139, 23.406906, 179.589920, 16.293583, 23.406597
11080, 629829.935981, 629829.935981, 64.226662, 68.880684, 16.237984, 23.444860, 0.624244, 16.239029, 23.444136
11081, 629829.940031, 629829.940031, 64.188995, 68.784302, 16.327642, 23.253101, 0.553870, 16.328426, 23.252550
11082, 629829.948065, 629829.948065, 64.107445, 68.658722, 16.277290, 23.351612, 0.341915, 16.277597, 23.351398
11083, 629829.953509, 629829.953509, 64.062592, 68.543564, 16.148138, 23.425695, 1.715442, 16.156127, 23.420186
11084, 629829.956859, 629829.956859, 64.007751, 68.567032, 16.083992, 23.420103, 0.262628, 16.084181, 23.419973
11085, 629829.960021, 629829.960021, 63.941200, 68.539146, 16.130817, 23.312788, 0.500941, 16.131488, 23.312324
11086, 629829.968015, 629829.968015, 63.914909, 68.502739, 16.116310, 23.307690, 0.943534, 16.118695, 23.306041
11087, 629829.972016, 629829.972016, 63.820618, 68.394630, 16.035662, 23.245245, 1.368813, 16.040700, 23.241769
11088, 629829.975972, 629829.975972, 63.732933, 68.275368, 15.862625, 23.222115, 1.034980, 15.865583, 23.220094
11089, 629829.979992, 629829.979992, 63.649071, 68.331123, 15.744325, 23.334539, 2.154963, 15.757638, 23.325551
11090, 629829.988007, 629829.988007, 63.420807, 68.320137, 16.037148, 23.203077, 2.336483, 16.051712, 23.193004
11091, 629829.992013, 629829.992013, 63.354042, 68.181732, 15.964873, 23.276976, 1.310606, 15.969574, 23.273751
11092, 629829.995983, 629829.995983, 63.322079, 68.204628, 15.946610, 23.198286, 1.743580, 15.954848, 23.192621
11093, 629829.999991, 629829.999991, 63.329971, 68.197502, 15.929173, 23.199224, 1.603827, 15.936166, 23.194421
11094, 629830.008069, 629830.008069, 63.212021, 68.086761, 15.968488, 23.293367, 0.429620, 15.968994, 23.293020
11095, 629830.012022, 629830.012022, 63.208324, 68.095177, 16.125668, 23.168051, 0.410946, 16.126109, 23.167744
11096, 629830.016089, 629830.016089, 63.172890, 68.086395, 16.050072, 23.219263, 1.068261, 16.053120, 23.217156
11097, 629830.019995, 629830.019995, 63.095379, 67.924934, 15.894359, 23.234961, 1.534921, 15.900841, 23.230526
11098, 629830.028000, 629830.028000, 62.984196, 67.646996, 15.920217, 23.093222, 2.798322, 15.941151, 23.078776
11099, 629830.032004, 629830.032004, 62.872837, 67.140182, 15.793741, 23.337833, 3.217249, 15.823150, 23.317903
11100, 629830.035976, 629830.035976, 62.807793, 66.296829, 15.685842, 23.085310, 2.934915, 15.709798, 23.069015
11101, 629830.039979, 629830.039979, 62.899818, 65.924370, 15.764004, 23.484045, 5.363737, 15.847759, 23.427606
11102, 629830.048028, 629830.048028, 62.813370, 66.145668, 15.721650, 23.114529, 4.063352, 15.767431, 23.083324
11103, 629830.052068, 629830.052068, 62.716335, 66.395737, 15.664589, 23.244829, 3.614114, 15.701953, 23.219606
11104, 629830.055990, 629830.055990, 62.714863, 66.368622, 15.544896, 23.258011, 2.973056, 15.570771, 23.240696
11105, 629830.060019, 629830.060019, 62.671398, 66.382713, 15.421260, 23.308729, 2.643797, 15.442319, 23.294782
11106, 629830.067982, 629830.067982, 62.598671, 66.368462, 15.340144, 23.353251, 3.899770, 15.386819, 23.322525
11107, 629830.071985, 629830.071985, 62.574162, 66.402870, 15.307765, 23.299688, 3.385696, 15.342875, 23.276583
11108, 629830.076116, 629830.076116, 62.552578, 66.426071, 15.258845, 23.290035, 3.067267, 15.287863, 23.270997
11109, 629830.080039, 629830.080039, 62.524734, 66.520393, 15.279969, 23.230520, 3.166288, 15.310504, 23.210406
11110, 629830.088024, 629830.088024, 62.506008, 66.539009, 15.279129, 23.366144, 3.623729, 15.319929, 23.339414
11111, 629830.091974, 629830.091974, 62.447876, 66.622406, 15.390426, 23.454321, 3.783156, 15.434665, 23.425232
11112, 629830.096008, 629830.096008, 62.368866, 66.773376, 15.569352, 23.035326, 3.719864, 15.608264, 23.008978
11113, 629830.100028, 629830.100028, 62.329762, 66.907509, 15.574717, 22.948156, 5.032495, 15.644728, 22.900484
11114, 629830.110490, 629830.110490, 62.314587, 67.009819, 15.498557, 23.279795, 2.889516, 15.523275, 23.263320
11115, 629830.114776, 629830.114776, 62.274540, 66.913231, 15.537901, 23.150557, 4.037640, 15.584818, 23.118999
11116, 629830.117384, 629830.117384, 62.286789, 67.288345, 15.559519, 22.938366, 2.293715, 15.574134, 22.928446
11117, 629830.120051, 629830.120051, 62.186169, 67.264648, 15.523099, 23.084038, 1.504741, 15.529581, 23.079678
11118, 629830.128071, 629830.128071, 62.177795, 67.433815, 15.477038, 23.015070, 3.208770, 15.506379, 22.995312
11119, 629830.131989, 629830.131989, 62.104904, 67.418175, 15.339248, 22.905861, 2.940932, 15.364059, 22.889227
11120, 629830.136720, 629830.136720, 62.076256, 67.489380, 15.463838, 22.966711, 2.369014, 15.479759, 22.955983
11121, 629830.140047, 629830.140047, 62.116135, 67.564301, 15.273615, 23.151438, 2.512253, 15.292642, 23.138874
11122, 629830.147984, 629830.147984, 62.045753, 67.587639, 15.355697, 22.833216, 2.259422, 15.370142, 22.823495
11123, 629830.152022, 629830.152022, 61.987083, 67.603569, 15.067747, 23.187323, 2.850403, 15.093214, 23.170754
11124, 629830.156003, 629830.156003, 61.867821, 67.694603, 15.138101, 23.078289, 3.141586, 15.168173, 23.058535
11125, 629830.160126, 629830.160126, 61.982113, 67.836479, 15.132509, 23.197252, 3.198989, 15.164282, 23.176494
11126, 629830.167998, 629830.167998, 61.856827, 67.813446, 15.069514, 22.921822, 2.768081, 15.092581, 22.906640
11127, 629830.172124, 629830.172124, 61.869450, 68.004768, 14.972673, 22.870111, 2.669701, 14.994310, 22.855931
11128, 629830.176063, 629830.176063, 61.933811, 68.207054, 14.973636, 22.976583, 1.648576, 14.982027, 22.971112
11129, 629830.180041, 629830.180041, 62.267799, 68.378731, 14.850333, 23.035713, 0.470929, 14.851038, 23.035258
11130, 629830.188087, 629830.188087, 62.951145, 69.201660, 14.981077, 23.058361, 1.163817, 14.985307, 23.055612
11131, 629830.192801, 629830.192801, 64.278778, 70.106392, 15.761234, 21.993124, 0.306437, 15.761447, 21.992971
11132, 629830.196005, 629830.196005, 65.375504, 70.757675, 16.158237, 21.416336, 176.376633, 16.182636, 21.397906
11133, 629830.200505, 629830.200505, 67.088707, 72.665474, 17.184948, 20.968746, 168.549408, 17.349700, 20.832634
11134, 629830.208505, 629830.208505, 68.082275, 73.092331, 17.392590, 19.007671, 161.927673, 17.554480, 18.858260
11135, 629830.213979, 629830.213979, 68.885696, 73.886650, 16.888905, 17.500174, 6.819455, 16.897677, 17.491704
11136, 629830.218248, 629830.218248, 70.092270, 74.517159, 16.362593, 16.655998, 86.559166, 16.654950, 16.363659
11137, 629830.222440, 629830.222440, 70.961273, 75.683479, 15.664489, 16.765404, 105.198395, 16.692063, 15.742618
11138, 629830.228048, 629830.228048, 72.738640, 76.523148, 13.582699, 17.544842, 126.332092, 16.264387, 15.092412
11139, 629830.232142, 629830.232142, 74.180573, 77.647812, 13.225340, 18.754162, 127.450523, 16.921652, 15.501158
11140, 629830.236513, 629830.236513, 75.622589, 78.756828, 13.854156, 17.787687, 125.978249, 16.536185, 15.326253
11141, 629830.240044, 629830.240044, 75.819908, 79.536812, 13.958598, 16.709438, 93.740120, 16.698693, 13.971451
11142, 629830.248039, 629830.248039, 76.192703, 80.507690, 13.272603, 17.722715, 89.184959, 17.721928, 13.273654
11143, 629830.254190, 629830.254190, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11144, 629830.259760, 629830.259760, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11145, 629830.264377, 629830.264377, 72.885574, 70.142662, 16.850130, 19.977491, 43.465057, 18.396454, 18.563338
11146, 629830.268003, 629830.268003, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11147, 629830.272934, 629830.272934, 75.714684, 69.204872, 12.365117, 18.465441, 64.255730, 17.478249, 13.725139
11148, 629830.276467, 629830.276467, 75.679375, 69.785072, 14.006564, 15.778389, 58.916603, 15.326144, 14.500024
11149, 629830.280060, 629830.280060, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11150, 629830.288008, 629830.288008, 73.989601, 71.117325, 14.598704, 18.954355, 171.145859, 14.716811, 18.862800
11151, 629830.293562, 629830.293562, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11152, 629830.298449, 629830.298449, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11153, 629830.302157, 629830.302157, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11154, 629830.308460, 629830.308460, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11155, 629830.313492, 629830.313492, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11156, 629830.319377, 629830.319377, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11157, 629830.322849, 629830.322849, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11158, 629830.327982, 629830.327982, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11159, 629830.334502, 629830.334502, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11160, 629830.338037, 629830.338037, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11161, 629830.341536, 629830.341536, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
11162, 629830.347996, 629830.347996, 88.256287, 95.046021, 11.735898, 18.459869, 95.000832, 18.418034, 11.801445
11163, 629830.352546, 629830.352546, 88.197754, 95.222572, 12.816503, 18.294548, 95.091019, 18.257833, 12.868752
11164, 629830.355996, 629830.355996, 88.296906, 95.588715, 14.389711, 19.298954, 101.441971, 19.129590, 14.614109
11165, 629830.359994, 629830.359994, 88.221901, 95.978447, 15.171798, 19.734638, 104.297066, 19.486992, 15.488593
11166, 629830.367985, 629830.367985, 87.904587, 96.420021, 15.933113, 19.924103, 108.931503, 19.542431, 16.399005
11167, 629830.371961, 629830.371961, 87.817062, 96.926926, 17.162821, 20.601290, 115.185776, 20.022428, 17.834741
11168, 629830.375988, 629830.375988, 88.139030, 97.337730, 17.333309, 21.989172, 121.744781, 20.804892, 18.738296
11169, 629830.379987, 629830.379987, 88.012680, 97.676743, 17.933784, 23.561750, 126.764023, 21.713990, 20.131550
11170, 629830.388026, 629830.388026, 87.670853, 97.818741, 18.301674, 23.818027, 134.721558, 21.266264, 21.213102
11171, 629830.392005, 629830.392005, 87.368378, 97.905212, 18.542942, 24.735989, 138.714279, 21.459922, 22.252676
11172, 629830.395976, 629830.395976, 87.230667, 97.679520, 18.457226, 25.302187, 138.371262, 21.745143, 22.539268
11173, 629830.399983, 629830.399983, 86.991554, 97.762848, 18.454426, 25.312229, 141.275742, 21.401503, 22.874668
11174, 629830.408047, 629830.408047, 86.473709, 97.235069, 18.694063, 25.101959, 140.614044, 21.505016, 22.740067
11175, 629830.412000, 629830.412000, 86.059364, 96.680832, 18.547018, 24.093941, 131.754227, 21.808837, 21.186895
11176, 629830.416055, 629830.416055, 85.597099, 96.406761, 18.445292, 23.642517, 133.931351, 21.299708, 21.107341
11177, 629830.420007, 629830.420007, 85.457619, 96.381462, 18.450047, 23.664818, 135.128754, 21.206612, 21.229872
11178, 629830.428003, 629830.428003, 85.025131, 96.192085, 18.509174, 23.816557, 134.802292, 21.346759, 21.310416
11179, 629830.432068, 629830.432068, 84.728745, 95.983406, 18.617826, 23.771488, 136.834106, 21.186438, 21.513762
11180, 629830.436006, 629830.436006, 84.509468, 95.746078, 18.589405, 23.670301, 137.249725, 21.083224, 21.478985
11181, 629830.439960, 629830.439960, 84.342560, 95.673157, 18.790380, 23.514290, 137.711121, 21.060817, 21.504469
11182, 629830.448085, 629830.448085, 84.180824, 95.531273, 18.740961, 23.763645, 134.174164, 21.471933, 21.328163
11183, 629830.451982, 629830.451982, 83.808693, 95.273651, 18.660393, 23.645605, 137.418884, 21.089551, 21.507109
11184, 629830.455966, 629830.455966, 83.662193, 95.134621, 18.608831, 23.838293, 139.530426, 20.971354, 21.788876
11185, 629830.460007, 629830.460007, 83.468452, 95.037971, 18.669565, 23.455927, 139.215179, 20.846739, 21.544062
11186, 629830.467982, 629830.467982, 83.331032, 94.882980, 18.600180, 23.758474, 139.316177, 20.947990, 21.716664
11187, 629830.472021, 629830.472021, 83.097366, 94.788612, 18.598743, 24.003288, 138.705582, 21.123116, 21.814789
11188, 629830.476002, 629830.476002, 82.999710, 94.657234, 18.585188, 23.647509, 136.966125, 21.094460, 21.439162
11189, 629830.480005, 629830.480005, 82.789742, 94.418587, 18.553291, 23.694448, 135.607086, 21.225563, 21.333705
11190, 629830.488035, 629830.488035, 82.654152, 94.425171, 18.594826, 23.624786, 138.694580, 20.935454, 21.577878
11191, 629830.492244, 629830.492244, 82.509895, 94.273422, 18.305201, 23.849434, 139.572784, 20.817402, 21.691281
11192, 629830.495997, 629830.495997, 82.455917, 94.069321, 18.684607, 23.482920, 140.601562, 20.751521, 21.678018
11193, 629830.500259, 629830.500259, 82.384125, 94.078178, 18.485899, 23.803123, 140.665848, 20.786229, 21.823148
11194, 629830.508368, 629830.508368, 82.309097, 93.981346, 18.445789, 23.667973, 140.981979, 20.674021, 21.748677
11195, 629830.512407, 629830.512407, 82.148033, 93.983086, 18.492788, 23.803080, 141.052689, 20.754134, 21.859454
11196, 629830.516213, 629830.516213, 82.126816, 93.883583, 18.593555, 23.677299, 141.851654, 20.681242, 21.877408
11197, 629830.520041, 629830.520041, 82.007370, 93.845184, 18.511238, 23.683588, 140.902405, 20.723535, 21.774144
11198, 629830.527985, 629830.527985, 81.985146, 93.844795, 18.368347, 23.709724, 141.955063, 20.561082, 21.835500
11199, 629830.532073, 629830.532073, 81.930962, 93.909088, 18.273315, 23.811363, 139.404358, 20.799087, 21.640079
11200, 629830.535987, 629830.535987, 81.963860, 93.865761, 18.326801, 23.816746, 140.569931, 20.717240, 21.769359
11201, 629830.539989, 629830.539989, 81.798485, 93.640991, 18.658848, 23.360655, 140.204041, 20.714496, 21.558814
11202, 629830.547982, 629830.547982, 81.243065, 92.946388, 18.337856, 23.851803, 140.224197, 20.772551, 21.764342
11203, 629830.551989, 629830.551989, 79.599968, 91.174820, 18.358011, 24.079170, 141.317200, 20.781215, 22.021901
11204, 629830.556008, 629830.556008, 77.853668, 88.937737, 17.702629, 24.107056, 146.131104, 19.913448, 22.315641
11205, 629830.564001, 629830.564001, 75.829201, 86.049011, 17.971470, 24.059469, 150.485565, 19.623355, 22.732261
11206, 629830.567967, 629830.567967, 73.721008, 83.010193, 18.045952, 23.663334, 157.825546, 18.948151, 22.947273
11207, 629830.572083, 629830.572083, 71.827469, 80.354942, 17.717743, 23.552065, 160.277023, 18.475402, 22.962528
11208, 629830.575970, 629830.575970, 70.120422, 78.113152, 17.560999, 23.375416, 165.515686, 17.979953, 23.054719
11209, 629830.584019, 629830.584019, 68.373604, 75.590759, 17.542366, 23.505013, 166.050110, 17.943206, 23.200466
11210, 629830.588014, 629830.588014, 67.131439, 73.729561, 17.314081, 23.140570, 165.080490, 17.759553, 22.800475
11211, 629830.591979, 629830.591979, 65.771225, 71.781570, 16.880508, 22.988747, 170.012619, 17.096098, 22.828874
11212, 629830.596015, 629830.596015, 64.587517, 70.006653, 16.738762, 22.397757, 172.758881, 16.843538, 22.319070
11213, 629830.603989, 629830.603989, 63.403652, 68.444344, 16.229902, 22.864405, 175.211044, 16.285500, 22.824838
11214, 629830.608023, 629830.608023, 62.559879, 67.110031, 15.411016, 22.246428, 178.402405, 15.417506, 22.241931
11215, 629830.612000, 629830.612000, 61.686390, 65.759285, 15.251881, 22.336250, 0.969529, 15.254380, 22.334543
11216, 629830.616077, 629830.616077, 60.813358, 64.676483, 14.931214, 22.011738, 1.660771, 14.938570, 22.006747
11217, 629830.623973, 629830.623973, 60.378174, 63.644726, 14.526546, 22.197687, 4.605650, 14.588932, 22.156735
11218, 629830.628001, 629830.628001, 60.141880, 63.190975, 14.300311, 22.428621, 2.931334, 14.327584, 22.411209
11219, 629830.632002, 629830.632002, 60.137932, 63.117889, 14.300791, 22.392319, 3.360229, 14.336410, 22.369531
11220, 629830.635977, 629830.635977, 60.417088, 63.443939, 14.538322, 22.497494, 3.921386, 14.585658, 22.466834
11221, 629830.643982, 629830.643982, 60.681789, 63.633888, 14.976260, 22.562271, 3.246756, 15.006725, 22.542019
11222, 629830.647986, 629830.647986, 60.734871, 63.741268, 15.013629, 22.435759, 2.440276, 15.030401, 22.424526
11223, 629830.651992, 629830.651992, 60.908588, 63.798111, 14.919789, 22.140577, 2.585580, 14.938028, 22.128275
11224, 629830.656000, 629830.656000, 61.184055, 64.112129, 14.628973, 22.575552, 1.474388, 14.635661, 22.571217
11225, 629830.663991, 629830.663991, 61.323212, 64.139473, 14.884653, 22.597427, 3.824882, 14.927803, 22.568945
11226, 629830.668016, 629830.668016, 61.415409, 64.268784, 14.999216, 22.185818, 3.680653, 15.035883, 22.160985
11227, 629830.671984, 629830.671984, 61.534988, 64.400024, 15.110106, 22.694675, 2.882920, 15.134088, 22.678689
11228, 629830.675974, 629830.675974, 61.652222, 64.718872, 15.050373, 22.571898, 3.260988, 15.080762, 22.551606
11229, 629830.684008, 629830.684008, 61.819881, 64.846970, 15.146656, 22.885681, 1.847001, 15.156746, 22.879000
11230, 629830.687998, 629830.687998, 61.910118, 64.862633, 15.286820, 22.586388, 2.737203, 15.307428, 22.572427
11231, 629830.692356, 629830.692356, 62.048382, 65.169685, 15.414098, 22.943241, 2.296460, 15.429132, 22.933133
11232, 629830.695971, 629830.695971, 62.330177, 65.210739, 15.295685, 22.745577, 4.530306, 15.353374, 22.706677
11233, 629830.703992, 629830.703992, 62.390083, 65.373665, 15.607852, 22.950722, 2.700360, 15.627971, 22.937027
11234, 629830.708041, 629830.708041, 62.530098, 65.528709, 15.404712, 22.977863, 3.715824, 15.444287, 22.951282
11235, 629830.711980, 629830.711980, 62.620407, 65.692436, 15.379061, 22.963337, 3.800005, 15.420531, 22.935509
11236, 629830.716086, 629830.716086, 62.631302, 65.682220, 15.513413, 22.918446, 1.668136, 15.521184, 22.913184
11237, 629830.723988, 629830.723988, 62.674038, 65.964134, 15.488147, 23.012293, 1.699137, 15.496367, 23.006759
11238, 629830.727981, 629830.727981, 62.848415, 66.209244, 15.710784, 23.055534, 2.453138, 15.727376, 23.044219
11239, 629830.732015, 629830.732015, 62.923054, 66.245422, 15.827448, 22.882071, 1.972409, 15.837664, 22.875001
11240, 629830.736000, 629830.736000, 63.002666, 66.247650, 15.827007, 23.213442, 0.750312, 15.828569, 23.212377
11241, 629830.743976, 629830.743976, 63.161728, 66.380699, 16.071238, 23.165632, 1.641542, 16.078343, 23.160701
11242, 629830.747979, 629830.747979, 63.215542, 66.581367, 16.009232, 23.266796, 4.095696, 16.054582, 23.235527
11243, 629830.751994, 629830.751994, 63.243050, 66.655685, 16.209808, 23.168627, 3.704800, 16.245061, 23.143923
11244, 629830.756000, 629830.756000, 63.311363, 66.626556, 16.054544, 23.216856, 2.446128, 16.070493, 23.205819
11245, 629830.764078, 629830.764078, 63.419361, 66.903046, 16.010616, 23.481079, 179.675308, 16.010912, 23.480877
11246, 629830.768015, 629830.768015, 63.552902, 66.979858, 16.277267, 23.478235, 2.284536, 16.291234, 23.468545
11247, 629830.772085, 629830.772085, 63.646931, 67.189758, 16.520920, 23.267576, 3.675216, 16.554268, 23.243862
11248, 629830.775968, 629830.775968, 63.728512, 67.253334, 16.581841, 23.419060, 1.558286, 16.587938, 23.414742
11249, 629830.783975, 629830.783975, 63.842308, 67.422600, 16.557285, 23.457407, 1.333693, 16.561801, 23.454218
11250, 629830.787980, 629830.787980, 63.947609, 67.544243, 16.329945, 23.454454, 0.948683, 16.332324, 23.452797
11251, 629830.792023, 629830.792023, 64.011795, 67.709099, 16.442474, 23.634132, 1.150547, 16.446007, 23.631673
11252, 629830.795962, 629830.795962, 64.116188, 67.765076, 16.399225, 23.897266, 0.158515, 16.399296, 23.897218
11253, 629830.803966, 629830.803966, 64.130981, 68.141815, 16.434099, 23.874998, 1.848529, 16.443592, 23.868461
11254, 629830.808036, 629830.808036, 64.206787, 68.339882, 16.414480, 24.238207, 1.033549, 16.417632, 24.236072
11255, 629830.811961, 629830.811961, 64.312927, 68.512146, 16.710947, 24.004627, 0.624095, 16.712001, 24.003893
